person_id,person_name,firm_name
29256,Trisha Harry,HPE Ventures
709,Troy Carter,
18088,Uriridiakoghene (Ulili) Onovakpuri,Kapor Capital
72391,Utsav Somani,AngelList
5792,Vaughn Blake,Blue Bear Capital
17584,Veronica Osinski,Trifecta Capital
15665,Victor Hwang,Msd Capital
123282,Victoria Zuo,QED Investors
14968,Vik Chadha,
74475,Violetta Chekan,Banco Português de Fomento
31123,Viss Group of Companies,Viss Media
85533,Vivian Cheng,CRV
67393,Vladimir Gidirim,
96181,Vladislav Donets,SteelPeak Capital
112348,Volodymyr Kundzich,Rada Capital
90453,Walied Albasheer,
70395,Wally Wang,Scale Asia Ventures
13616,Wayee Chu,Reach Capital
87369,Wayne Earnshaw,
29049,Wendy Lung,IBM
100750,Wes Nichols,March Capital
2125,William Croisettier,
3765,William Crowder,Aperture Venture Capital
29271,Winslow Sargeant,S&T
28982,Winzell Steele Jr.,
67759,Yaniv Lusana,Tekfen Ventures
89392,Yash Rohera,MAVA Ventures
72114,Zachary Ginsburg,Gaingels
95852,Zach Fine,
132241,Zamir Shukho,Vibranium.VC
1791,Henri Deshays,NewFund
29408,Andy Chen,Coatue
69048,Bob Spinner,Jackson Square Ventures
5912,George Rzepecki,Glynn Capital
3026,David Ambrose,Bungalow Capital
3328,Tina Sharkey,Sherpa Ventures
76889,Andrew Sather,Initialized Capital
14304,Martin Green,HawksHead Capital
4612,Yves Sisteron,Upfront Ventures
22016,Victor Echevarria,Jackson Square Ventures
4033,Noel Fenton,Trinity Ventures
672,Howard Lindzon,Social Leverage
18475,Moshe Sarfaty,Krypton Venture Capital 4.0
3902,Rina Onur Sirinoglu,500 Emerging Europe
5147,Yash Patel,FTX Ventures
194,Gil Penchina,Ridge Ventures (Formerly known as IDG Ventures USA)
30058,Charlie O'Donnell,Brooklyn Bridge Ventures
613,Kamal Ravikant,Evolve VC
24180,Phil Wickham,Sozo Ventures
22478,Orson Stadler,Mustard Seed
1392,Patri Friedman,Pronomos Capital
5773,Greg Beaufait,Dundee VC
37444,Andreas Birnik,Antler
9724,Eyal Bino,97212 Ventures
13516,Andrin Bachmann,Piton Capital
40129,Thomas Sparico,Brand New Matter
92434,Yuval Tal,Team8
349,David Williams,2020 Ventures
4977,Travis Kalanick,10100
80947,Abir Liben,Primary Venture Partners
44998,David Resnekov,‎GreatPoint Ventures
90818,Adolfo Blasco,Nazca
80950,Alison Rapaport Stillman,Serena Ventures
104728,Prashant Shukla,Origin Ventures
3932,Didier Quiroz Ceballos,500 Startups Latam
111595,Mark Ransford,Double Prime LLP
117691,Regina Zurutuza,500 Startups Latam
514,Mark Friedgan,Hubrix Ventures
113079,Stevon D. Darling,H20 Capital Innovation
4907,Eric Lefkofsky,Lightbank
40346,Trina Spear,XFactor Ventures
50626,Turner Novak,Banana Capital
142050,Sebastian Schaefer,Picus Capital
142433,Alexander Kremer,Picus Capital
142663,Shantel Tse,Picus Capital
142656,Jose Tomas Lizana,Picus Capital
142650,Jagesh Golwala,Picus Capital
142762,Lukas Pauly,Picus Capital
142319,Lena Röslmaier,Picus Capital
107669,Tessa Battistin,Interlace Ventures
117314,Amal Dokhan,500 Global
91864,Austin Ju,New Stack Ventures
40349,Heather Hasson,XFactor Ventures
20456,Solly Garber,
125178,Rob Brown,Acorn Capital
125083,Judith Smith,Acorn Capital
142046,Maximilian Albert Schmidt,Picus Capital
61338,Aviv Refuah,Journey Ventures
141940,Joséphine Allolio,Picus Capital
139942,Steve Farsht,Corazon Capital
117327,Arin Ozkula,500 Emerging Europe
113119,Mauricio Porras,H20 Capital Innovation
113033,Kimiloluwa Fafowora,Dorm Room Fund
103372,James Norman,Black Ops Ventures
147777,Blake Lyon,Habitat Partners
142766,Dominik Nowak,Picus Capital
142763,Patrick Sonnleitner,Picus Capital
102455,Juan Naveira,Plug & Play Ventures
98741,Carlos Gutiérrez,INVX
142556,Chen Bai,Picus Capital
142555,Alexander Worbs,Picus Capital
347,Marc Bell,Marc Bell Capital
142431,Niclas Schmidt,Picus Capital
142098,Fernandina Ko,Picus Capital
125850,Drew Graham,Ballast Point Ventures
92969,Gregory Reider,Volpe Capital
143763,Bianca Sassoon,17Sigma
109209,Bas Godska,Acrobator Ventures
117292,Min Kim,500 Startups Korea
114625,Paul Demirdjian,Florida Funders
113735,Bjoern Lippe,Dara5
113734,Raphael Samovich,Dara5
110450,Pablo Garfinkel,Tokai Ventures
110408,Richard Setterwall,Piton Capital
110356,Tracy Doree,Entrepreneur First
148952,Paula (Suh) You,Gilgamesh Ventures
147797,John Dauer,Helium-3 Ventures
109990,Mike Gamson,Next Play Ventures
109700,Christoph Miller,Oyster Bay Venture Capital
102547,James Birch,Hambro Perks
147795,Matthew Bellamy,Helium-3 Ventures
105330,Marton Sarkadi Nagy,Visionaries Club
104352,Mike Kostoff,Blu Venture Investors
104743,Sakib Jamal,Crossbeam Venture Partners
147776,Emily Heyward,Habitat Partners
147775,JB Osborne,Habitat Partners
145756,Luis Gza,Wollef Ventures
144079,David Bernardo Santo,Afterlife Ventures
142793,Maria Sol Bertlshofer,Wollef Ventures
168883,Marge Breya,Jerusalem Venture Partners (JVP)
372,Shan Mehta,CITG Capital
130057,Andrey Gorsky,FinSight Ventures
74086,Ivan Landabaso,JME Ventures
129880,Taylor Jones,Peterson Ventures
128858,Mira Mihaylova,Piton Capital
128856,Greg Lockwood,Piton Capital
125854,Paul Johan,Ballast Point Ventures
120311,Christophe Walewski,C4 Ventures
120303,Michel Sassano,C4 Ventures
120301,Wladimir d'Ormesson,C4 Ventures
120294,Boris Bakech,C4 Ventures
120286,Eric Boustouller,C4 Ventures
118180,Louis Wirawan,SBI Ven Capital
118179,Mohd Haniff Adnan,SBI Ven Capital
118115,Wen Kang Wong,SBI Ven Capital
118114,Zach Tan,SBI Ven Capital
117717,René Lomelí Ojeda,500 Startups Latam
96554,Peter Specht,Creandum
96962,Thomas Lueke,Cherry Ventures
97977,Jose del Barrio,Samaipata
108084,Jacques Marco,rali_cap
108077,Hiram Valdez,rali_cap
107663,Rait Ojasaar,Change Ventures
107661,Vibhu Norby,Interlace Ventures
107659,Yrjö Ojasaar,Change Ventures
117309,Karim Konsowa,Dubai Future District Fund
129888,Kate Buellesbach,Peterson Ventures
143410,Cauê Albuquerque,Norte Ventures
224,Shreyas Doshi,Stripe
49469,Didier Vermeiren,Seedcamp
91660,Hadrien de La Tour,DuF Investments
92679,Christina Ducruet,Company Ventures
93494,Stephen Page,SFC Capital
102211,Isabella Orduz,Marathon Ventures
107147,Jake Wayne,Habitat Partners
107808,James Conigliaro,Array Ventures
108081,Ryan Conway,rali_cap
108861,Christian Gammill,Industrious Ventures
109259,Paul Bassat,Square Peg Capital
110887,Gabriel Rozman,Tokai Ventures
112449,Ankita Balotia,Venture Highway
117237,Joy Bhattacharya,Agility Ventures
117242,Prashant Narang,Agility Ventures
117245,Neha Lakhwara,Agility Ventures
117247,Dhianu Das,Agility Ventures
117706,Courtney Powell,500 Global
118116,Xinle Su,SBI Ven Capital
118211,Hubert Anyzewski,True Global Ventures
125082,Rick Squire,Acorn Capital
125090,Xing Zhang,Acorn Capital
125092,James Douglas,Acorn Capital
125181,Reece Puklowski,Acorn Capital
125182,Matthew Sheehan,Acorn Capital
125185,Bob Officer,Acorn Capital
125187,Robert Bruce,Acorn Capital
125189,Robert Routley,Acorn Capital
424,Joshua Reeves,
128607,Thibaud Ludovicus Van Der Putten,Dutch Founders Fund
130046,Bernard Chan,Race Capital
142794,Fernando Barragán,Wollef Ventures
82893,Guilherme Freire,Norte Ventures
147083,Selene Diaz,Capitalize VC
147084,Matthew Hill,Capitalize VC
147086,Bridgette Smith,Capitalize VC
148001,Vivian van Asperen,Graduate Entrepreneur
158181,Guillaume Houzé,Motier Ventures
481,Dan Martell,
117311,Laila Hassan,500 Global
117244,Sonika Prabhakar,Agility Ventures
158824,Samantha Klingelhofer,Infinity Ventures
120298,Capucine Viguier,C4 Ventures
117709,Shawn Chu,500 Global
109258,Ed Barker,Square Peg Capital
117296,Arief bin Johan Alimin,500 Global
109999,Andrius Slimas,
113896,Jeronimo Uribe,
108454,Jamie Sutton,
111084,Michael Wax,
282,James Hong,
102542,Daisy Hines,Hambro Perks
1610,Brad Bao,
117293,Pat Naranpat Thitipattakul,500 Global
147729,Sean Ackerman,Mu Ventures
147728,Matthew Holmes,Mu Ventures
129883,Divya Giyanani,Peterson Ventures
147622,Sean Corson,Mu Ventures
152290,Bora Savas,
91474,Julia (Maguire) Ruge,Sandalphon Capital
143759,Lucas Santos,17Sigma
142797,Mario Marin Villalobos,Wollef Ventures
107665,Gabrielė Poteliūnaitė,Change Ventures
103015,J. Manuel Nuñez,
117316,Tunya Irkad,500 Emerging Europe
143761,Francisco Cappelletti,17Sigma
117330,Cecilia Ezquerro,500 Startups Latam
91325,Stefanie Karwoski,Silicon Road Ventures
120288,Hugo Van Hemelryck,C4 Ventures
120296,Aya El Helou,C4 Ventures
120302,Laura Thivolet,C4 Ventures
120306,Alexandre Errera,C4 Ventures
143762,Micaela Jenik,17Sigma
113122,Felipe Vallejo Uribe,H20 Capital Innovation
125086,Tony Pearce,Acorn Capital
125087,Ben Dalling,Acorn Capital
6681,Matthew Davie,
147082,Enrico Scott,Capitalize VC
147085,Aaron Sims,Capitalize VC
1758,Manish Chandra,
700,Robin Klein,
117306,Atika French,500 Global
110031,Paul Townsend,
125856,Laura Abelman,Ballast Point Ventures
189477,Alex Stöckl,Founderful
436,Chris Yeh,
4301,Andy Rankin,
15487,Ash Ali,
69055,Ron Pragides,
110534,Vladimir Kholiaznikov,
110536,Werner Hoffmann,
110540,Santiago Aldana,
110543,Jorge Faraj,
110546,William Adams,
110566,Thibaud Hug de Larauze,
110617,Pär Svärdson,
110621,Philipp Kloeckner,
110642,Jorge Uribe,
110649,JP Duque,
110654,Tushar Ahluwalia,
110692,Esteban Ordano,
110704,Federico Mirás,
110744,Marco Fisbhen,
110798,Sergio Asis,
110823,Harry Lipshitz,
110865,Ophir Reshef,
110877,Guilherme Bonifacio,
110878,Noam Makavy,
110880,Gert Findel,
110881,Peter Jones,
110892,Giles Brook,
110902,Itzhak Rachlevsky,
110947,Marcus Borner,
110967,Yuval Weisglass,
110972,Adi Ben Mayor,
111073,Märt Kelder,
111118,Philip Green,
111243,Santiago Abraham Ramirez Palomero,
111267,Pieter Schoen,
111292,Phil Boddy,
111412,Benoit Charles- Lavauzelle,
111532,Flavio Dias,
111560,Aurora del Carmen Caballero,
111754,Gregory Waldorf,
112366,Raz Alon,
113396,Hendro Riyadi,
113410,Amelia Manderscheid,
113522,Sean Johnson,
113523,Sasha Basso,
113656,Joseph Shao,
113660,Raffaele Giovine,
113669,Francisco Guerrero,
117294,Pun Jaruthassanakul,
117307,Justin Chong Yew-Ming,
117321,Ece Taskincay,
117333,Patricia Desentis,500 Global
117711,Austin Lee,500 Global
333,Yee Lee,
13865,Bo Shao,
103162,Jaroslav Beck,
106455,Rob Chesnut,
106684,Nick Green,
110458,Paulo Piccini,
107571,Connor Doherty,
108343,Amadeo Brenninkmeijer,
108402,James Berdigans,
108453,Romain Lapeyre,
108455,Quinn Slack,
108457,Andy Katz - Mayfield,
108467,Diplo (Thomas Pentz),
108468,Scott Tannen,
108508,Rick Berry,
108516,Sara Frankel,
108521,Sanjay Kamlani,
95929,Robsom Alvarenga,
108575,STS Prasad,
108626,Shane Battier,
108627,Phil Quist,
108656,Bobby Lo,
108663,Heidi Zak,
108671,Gordon Segal,
108807,Gunnar Lovelace,
95295,Tono Mandly,
109075,Jesse Leimgruber,
94981,Josu Gurtubay,
109376,Aidan Corbett,
109418,Gee Roberson,
109469,Charles Wigoder,
109536,Karl Peterson,
109551,Martin Sokk,
109558,Matteo de Brabant,
109637,Johan Hernmarck,
109659,Arun Venkatachalam,
109755,Michael Pennington,
109794,Jesper Buch,
109833,James Blouzard,
109864,Ivan Mazour,
109883,Jarno Vanhatapio,
109889,Jason Stockwood,
109890,Jay Radia,
109941,Hugo Arevalo,
109946,Holger Hengstler,
109961,Henrik Sparup,
109997,Andrew Robb,
109998,Andrew Veitch,
110020,Oskar Hartmann,
110090,Onno Bakker,
110096,Olli Sirkiä,
110104,Oliver Roskopf,
110114,Amir Suissa,
110132,Nolan Gray,
110144,Alderd Froolik,
110148,Nigel Wray,
110175,Mikal Hallstrup,
110207,Tim O'Shea,
110216,Victor Jacobsson,
110221,Torben Frigaard Rasmussen,
110254,Saad Saeed,
110304,Moritz Thiele,
110316,Moaffak Ahmed,
110339,Sven Rittau,
110378,Paul Schwarzenholz,
110418,Ryan Hood,
110425,Roland Brack,
916,Kevin Casey,
898,David Hyman,
2133,Changseong Ho,
1145,Sean r,
767,Tom Curzon,
3536,Aryeh Mergi,
1263,Victor Young,
1065,Christopher Wu,
2042,Liron Petrushka,
554,Jugoslav Petkovic,
2109,Indus Khaitan,
1734,Thomas Yao,
1107,Raymond Stern,
66364,Tomas Kebla,
1682,Andrew Basile,
189479,Sebastian Bidermann,Founderful
727,Amer Rehman,
1696,Andrew Ferenci,
1713,Andy Jagoe,
1831,Andy Miller,
860,Naresh Singhal,
3595,Guy Weltsch,
633,Richard Kain,
3602,Israel Alfassi,
1820,Matt Tagg,
857,Phil Wohl,
781,John Fanguy,
1987,Ketan Babaria,
1988,Matthew Mengerink,
1160,Bret Cox,
757,Lance McCollough,
551,Mac Harman,
72406,Felipe Abramovay,
1954,Steve Ashley,
2173,Carol Realini,
1248,Gus Fuldner,
1254,Shahan Soghikian,
1264,Christopher Morton,
1904,Shekhar Yadav,
1291,Michael Olmstead,
1309,Edouard Tabet,
1101,Christopher Nguyen,
1335,Lex Bayer,
1338,Matthew Holder,
1350,Benita Daryani,
1889,Mark McCubbin,
108479,Harsh Sinha,
1373,Chris Chang,
1376,Cameron Craig,
2021,Rich Matsuura,
1390,Osama Bedier,
1043,Kyle Killion,
3698,Yoav Amit,
1405,Andrey Horsev,
1408,Max Skibinsky,
1017,Jeff Annison,
2045,Josh Jermaine,
1412,James Kelm,
2066,William Grosso,
1012,Chris Cooper,
1439,Anoop Jayadevan,
2130,Evan Rosenfeld,
1454,Koustubha Deshpande,
1480,Alireza Saberi,
1493,Yuri de Souza,
3565,David Rashty,
1498,Micah Jaffe,
3658,Ron Gura,
4250,Scott Kleper,
1503,Iolanthe Chronis,
3589,Gideon Michonik,
3606,Jeff Osiddon,
455,Lance G Johnson,
469,Zachary Lucido,
1519,Abhishek Jain,
952,Sam Shawki,
4333,Adil Wali,
1540,Matt Sullivan,
4326,Brian Sheng,
1542,Bojan Babic,
493,Trevor Folsom,
83744,Laura Lloyd,
1786,Tony Espinoza,
687,Kevin Wimer,
929,Alex Prokhorenko,
802,Fred Rosenberg,
910,Peter Wysinski,
590,Jeff Hasselman,
3702,Yossi Pinkas,
88763,Andrew Dell,
10860,Greg Bennett,Kapor Capital
22251,Julie Lein,Urban Innovation Fund
22252,Clara Brenner ,Urban Innovation Fund
5165,Jonathan Pulitzer,GE Ventures
28851,Eric Weber,SpinLab - The HHL Accelerator
22509,Jonathan Kroll,RareBreed Ventures
18323,Chris Schultz,Voodoo Ventures
16915,May Samali,Urban Innovation Fund
18692,Tim Roe,Rev1 Ventures
124523,Gautam Godhwani,Good Startup
124499,Gina Domanig,Emerald Technology Ventures
124277,Alex Tepper,Emerald Technology Ventures
169559,Dan Bennett,OurCrowd
91671,Paul Hakim,Hudson Valley Startup Fund
140245,Gabriel Sabbag,Atman Capital
96425,François Veron,NewFund
102678,Jorge Aguado,Newtopia VC
133738,Correy Voo,01 Ventures
103905,Marc Wesselink,Contrarian Ventures
112915,Alfred Lam,Chrysalix Venture Capital
124324,Christoph W. Frei,Emerald Technology Ventures
124331,Helge Daebel,Emerald Technology Ventures
124345,Charles Vaslet,Emerald Technology Ventures
124346,Markus Moor,Emerald Technology Ventures
124347,Hans Dellenbach,Emerald Technology Ventures
124498,Fredric Petit,Emerald Technology Ventures
124521,Neha Poddar,Good Startup
147796,David Hendrickson,Helium-3 Ventures
121142,Mario Mazzone,Keyhorse Capital
145164,Marcelo Greco,CSN Inova Ventures
121140,Zeeshan Bhatti,Keyhorse Capital
124520,Sanjey Chandran,Good Startup
124502,Mehran Zaker,Emerald Technology Ventures
109611,David Amsellem,John Paul
124496,Philipp Hasler,Emerald Technology Ventures
124353,Ben Abadi,Emerald Technology Ventures
124350,Kelven Lam,Emerald Technology Ventures
124344,Fabian Braunwalder,Emerald Technology Ventures
124336,Jun Da Tan,Emerald Technology Ventures
124332,Anandhi Gokhale,Emerald Technology Ventures
131037,Meshulem Twersky,MetroCap Partners
131039,Ronald Hans,MetroCap Partners
124330,Annina Winkler,Emerald Technology Ventures
131041,Manuel Aleixo,MetroCap Partners
123169,Kim Wagenaar,Aqua Spark
145751,James Beams,Energy Revolution Ventures
147912,Emeka Chukwureh,HoaQ
89912,Justin Charbonneau,Automotive Ventures
145163,Eduardo Ometto Gebara,CSN Inova Ventures
145161,Ricardo Carvalho,CSN Inova Ventures
111805,Alexander Jethwa,
108258,TJ Parker,
70420,Max Webster,
109267,Waseem Daher,
109823,James Sherwin-Smith,
111789,Amit Gudka,
106126,Gabriel Hammond,
130180,Tristan de La Selle,
72226,Jason Tolkin,
134367,Rob Meyerson,
121022,John Toussaint,Bain Capital
121585,Francesco Marra,Bain Capital
121235,James Stevens,Bain Capital
168260,Michelle Volz,Andreessen Horowitz
1096,Pavel Cherkashin,GVA Capital
105682,Tom Griffin,Breakthrough Energy Ventures
105657,Cheua Lovan,Breakthrough Energy Ventures
4739,Ricardo Angel,Piva Capital
154247,Zhongling Shen,B Capital Group
21578,Ekaterina Dorozhkina,Starta Accelerator
2299,Robert Siegel,Piva Capital
18361,Adam Krongold,Overtly Covert
49290,Josh Cohen,City Light Capital
109091,Guy Giuffredi,Serpentine Ventures
75404,Lior Susan,Eclipse Ventures
3791,Ryan Armbrust,Alliance Ventures
31127,Dan Drechsel,Panoramic Ventures
120859,Jeremiah Baker,Bonin Ventures
94163,Patrick Menendez,Cometa
80020,Milad Malek,Plug & Play Ventures
104480,Alexander Samwer,Picus Capital
142654,Santiago Dañino Beck,Picus Capital
142664,Christian K. Wanzek,Picus Capital
70074,Zeev Binman,Pitango Venture Capital
70201,Andrew Perlman,‎GreatPoint Ventures
96495,Stephan Schulze,IBB Ventures
97597,Jacob Key,Luminar Ventures
101637,Charles Ling,Foothill Ventures (formerly Tsingyuan Ventures)
103685,John Tough,Energize Ventures
103935,Tomas Kemtys,Contrarian Ventures
105673,Julie Harrelson,Cascade Seed Fund
108009,Conrad Burke,MetaVC Partners
108050,Taehong Huh,GS Futures
109286,Amy Francetic,Buoyant Ventures
114250,Ines Bergmann-Nolting,Future Energy Ventures
114253,Jan Lozek,Future Energy Ventures
115552,Michel Hirschi,Blue Horizon
117308,Ritu Verma,Ankur Capital
117313,Rema Subramanian,Ankur Capital
119142,Nikola Stojanow,Meta Change Capital
119486,Mark Fang,Vision Knight Capital
120043,Amr El Abd,Sequence Ventures
120047,Mohamed Fahmy,Sequence Ventures
120281,Dick Kramlich,Green Bay Ventures
129776,Rik Wehbring,Bioeconomy Capital
141835,Manuel Stollwitzer,Picus Capital
142047,Max Ewerth,Picus Capital
142312,Philipp Herzog,Picus Capital
142429,Marc Maurer,Picus Capital
142557,Francis Wang,Picus Capital
142690,Wendy Qian,Picus Capital
142761,Melanie Schwendimann,Picus Capital
147555,Dana Taigman Koren,Q Fund
176860,Nate Jaret,Maniv Mobility
137379,Matthew Middleton,Veritas Capital
144651,Davi Cunha Alencar,Fir Capital Partners
92658,David Waimann,OurCrowd
137552,Alice Li,Veritas Capital
106428,Adam Donocik,Giza Polish Ventures
106904,Lisa Read Blanco,Piva Capital
107049,Steve Foster,Piva Capital
96717,Rahul Parekh,2150
109085,Judy Lee,Constellar Ventures
104137,Nijhad Jamal,Factor[e] Ventures
104131,Nick Goddard,Factor[e] Ventures
110603,Robert Bibow,Parkway VC
45865,Patrick Elftmann,Future Energy Ventures
45866,Yi Jean Chow,Future Energy Ventures
103922,David Cerda Salzmann,FORWARD.one
103913,Marc de Jong,FORWARD.one
103909,Steven Meersman,Contrarian Ventures
112794,Javier Pueyo,Clave Capital
112795,Fernando Frauca Amorena,Clave Capital
112804,Michael Isaacs,Clave Capital
112806,Juan Carlos Franquet,Clave Capital
112810,Jose Leon Tavern,Clave Capital
112859,Frédéric du Bois-Reymond,Earlybird Venture Capital
112924,Gene J.W. Kim,Chrysalix Venture Capital
120052,Mohammed Al-Wahaibi,Phaze Ventures
120055,Masoud Al - Rawahi,Phaze Ventures
176862,Meir Dardashti,Maniv Mobility
114257,Jan Palasinski,Future Energy Ventures
114258,Conor Clifford,Future Energy Ventures
114261,Konrad Augustin,Future Energy Ventures
114263,Ohad Mamann,Future Energy Ventures
114265,Felix Krause,Future Energy Ventures
114266,Mischa Wetzel,Future Energy Ventures
114268,Christopher Natter,Future Energy Ventures
103714,Kurt Kaltenegger,ABB Technology Ventures
114761,David Anderson,Mighty Capital
125909,Om Bhatia,Bellingham Angels (Bellingham Angel Investors)
115518,Carlalberto Guglielminotti,360 Capital Partners
102134,Lucia Montalvo Castro,Salkantay Ventures
103660,Frederico Bilelo Gonçalves,EDP Ventures
102783,Rodd Macklin,SaaS Venture Capital
102915,Gabrielle Sloss,Prime Movers Lab
102997,Liz Stein,Prime Movers Lab
176863,Jake Wieseneck,Maniv Mobility
147189,Ann-Mari Lillejord,HitecVision
147186,Lise Fulland,Startup Lab
118051,Pranav Sharma,Woodstock Fund
82468,Brook Bisrat,Learn Capital
103344,Tony Robbins,Prime Movers Lab
117042,Scott Mirer,Berkeley Angel Network
122192,Jos Feijen,BOM Brabant Ventures
103063,Birthe Ross,Technologiegründerfonds Sachsen (TGFS)
98916,Salim Hassad,NewFund
116387,Rahul Satsangi,Business Growth Fund
116326,Tom Horton,Business Growth Fund
102780,John Pearson,Parkwalk Advisors
149099,Bob Ma,Wind Ventures
103620,Sara Ramos Colmenarejo,Silence
102567,Benoit Fellin,Noshaq
125604,Fabio Mastrosimone,3B Future Health Ventures (Helsinn Investment Fund)
115166,Paul De Cannière,Allusion One
115139,Ezequiel Urdampilleta,TechEnergy Ventures
115138,Tomás Rauch,TechEnergy Ventures
115135,Alejandro Sole,TechEnergy Ventures
115134,Andrea Siciliani,TechEnergy Ventures
114535,Rui Li,Ponooc
114534,Steven Uitentuis,Ponooc
114532,Max van Zoest,Ponooc
114530,Frederik de Hosson,Ponooc
114528,Friso Bensdorp,Ponooc
103715,Franziska Bossart,ABB Technology Ventures
114255,Veronique Hördemann,Future Energy Ventures
135760,Shi-Tai Gao,BlueRun Ventures
103427,Janneke Tjon Pian Gi,Tablomonto
119674,Alejandro Blanco Garcia,iAngels Brasil
112934,Wendy Leong,Chrysalix Venture Capital
112864,Marieke Gehres,Earlybird Venture Capital
112862,Laurin Class,Earlybird Venture Capital
56279,Tom Singh,Rianta Capital
112808,Jose Javier Armendariz,Clave Capital
141720,Adrien Hardy,Super Capital VC
112777,Alberto Bermejo Urieta,Clave Capital
128496,Nicholas Safford,FundersClub
112516,Moritz Belling,Earlybird Venture Capital
97778,Davide Opromolla,CDP Venture Capital
836,Rune Theill,Rockstart
111598,Frank Thelen,Freigeist
104010,Terry Obel,Factor[e] Ventures
34714,Alexander Saltykov,
109438,Trenton Murphy,Framework Ventures
109089,Emanuele Larocca,Serpentine Ventures
128915,Jacques-Alexandre Gerber,Inovexus
128916,Emmanuel Cotsoyannis,Inovexus
108899,Hanzade Doğan,D4 Ventures
108893,Memduh Karakullukcu,D4 Ventures
130179,Ubaldo Mafrici,Aster Capital
97318,Gregor Haidl,High-Tech Gründerfonds
145609,Joel Haas,Alpha Future Funds
36491,Shubh Anand,
149100,María Gracia Lagos Soza,Wind Ventures
122187,Keshia Engels,BOM Brabant Ventures
120285,Kate Dimick,Green Bay Ventures
120284,Anton Ermolov,Green Bay Ventures
120050,Alia Bayoumi,Sequence Ventures
118771,Waleed Snobar,Saudi Aramco Energy Ventures
118766,Tariq Alnahari,Saudi Aramco Energy Ventures
147554,Shahar Cohen,Q Fund
116524,Julia Joannot,Andera Partners
115962,Pierre Flin,Andera Partners
114537,Julie Eeftink,Ponooc
103713,Claudio Jordan,ABB Technology Ventures
114536,Eline Peeters,Ponooc
114259,Natalie Milde,Future Energy Ventures
113963,Nayreen Akhtar,2150
112791,Diego Martinez,Clave Capital
112787,Ignacio Prieto Fernandez,Clave Capital
112786,Telmo Sexmilo,Clave Capital
103938,Zilvinas Giedraitis,Contrarian Ventures
103941,Patrikas Feiferas,Contrarian Ventures
176865,Kyle Spottiswood,Maniv Mobility
104407,Risei Goto,AP Ventures
134915,Jason Roche,NZ Growth Capital Partners Aspire Fund
104598,Zachary Ladonis,Lockheed Martin Ventures
144152,Raisa Fontenele Carvalho,Citrino Ventures
176864,Miran Khwais,Maniv Mobility
102138,Miguel Bernard,Avalancha Ventures
102364,Fivos Tsoukatos,Venturefriends
124609,Riddhi Vora,Avaana Capital
102370,George Dimopoulos,
111667,Edward Zhang,Quidnet Ventures
110147,Nikhil Shah,
110086,Robert Gentz,
108105,Peter Rive,
111041,Marcus Exall,
110997,Pontus Juntunen,
110981,Ville Herlin,
110400,Simon Rogerson,
110303,Rubin Ritter,
17994,Joe Vasquez,Revel Partners
115077,Casey Berman,Camber Creek
109503,Loren Straub,Bowery Capital
54802,Chris Young,Revel Partners
123080,Carlos Perez Pla,Plug & Play Ventures
87435,Ken Elefant,Sorenson Ventures
169705,Alex Debayo-Doherty,Insight Partners
106656,Todor Breshkov,LAUNCHub Ventures
125643,Ingo Weber,42CAP
704,Jeff Heitzman,New Stack Ventures
67906,Philippe Bouaziz,Sarona Ventures
105457,Jambu Palaniappan,OMERS Ventures
107936,Leonid Igolnik,IA Seed Ventures
114041,Jeffrey Black,Verizon Ventures
124999,Ed Wilson,Impulsum Venture Colab
129919,John Vincent,Revel Partners
130705,Igor Piquet,Scale-Up Ventures
131181,Lak Ananth,Next47
138514,Rafael Costa,Across Capital Partners
138586,Dave Palmer,Ten Eleven Ventures
139387,Igor Pertsiya,Hypra Fund
146149,Stewart Walchli,Airstream Venture Partners
146150,William Jeffrey,Airstream Venture Partners
147091,Daniel Jassy,Chroma Ventures
156758,Annelie Ajami,Anamcara Capital
109516,Kofi Amoo-Gottfried,Listen 
111736,Jinal Jhaveri,Runa Capital
114331,Jessica Schultz,Forum Ventures
114699,Roni Gur,Flori Ventures
114708,Itai Maron,Heroic Ventures
118181,Dmitri ILinykh,True Global Ventures
118193,Mamelle Florent,True Global Ventures
118197,Fredrik Adolfsson,True Global Ventures
118388,Noel Cambessedes,True Global Ventures
118395,Joo Seng Wong,True Global Ventures
125637,Julian von Fischer,42CAP
125638,Alex Meyer,42CAP
125639,Moritz Zimmermann,42CAP
125642,Thomas Wilke,42CAP
129492,Adam Yarnold,Conversion Capital
129923,Chip Russo,Revel Partners
130069,Chris Beres,FinSight Ventures
130706,Gustavo Cruz,Scale-Up Ventures
157552,Samara Crasilneck,MKT1 Capital
157553,Stuart Posin,MKT1 Capital
157557,Bill Bourdon,MKT1 Capital
131618,Stan Kreydin,Boldstart Ventures
134521,Niels Nielsen,2xN
157564,Riddhi Shah,MKT1 Capital
157634,Amanda Runner,MKT1 Capital
23501,Tali Edry,97212 Ventures
157687,Andrew Caravella,MKT1 Capital
138530,Alexandre Noschese,Across Capital Partners
139519,Fiona Kelly,Broadstone
139520,Chris McClelland,Broadstone
159611,Virginie Lucchini,Axeleo Capital
147090,Paddy Burns,Chroma Ventures
147092,Chris van der Kuyl,Chroma Ventures
100564,Lucas Nobeschi,DOMO Invest
102584,Thomas Rubens,DN Capital
147553,Jonathan Jones,Evening Fund
